RacerID,Course,RacesRun,QuinellaRate,FirstPlaceRate,Nige,Makuri
5044,2,182,35.1,10.4,0,8
5044,3,200,31.0,11.5,0,10
5044,4,196,29.0,14.2,0,18
5044,5,207,11.5,4.8,0,2
5044,6,326,3.6,0.9,0,2
5045,1,151,64.2,42.3,60,0
5045,2,164,45.7,23.1,0,16
5045,3,179,32.4,16.2,0,12
5045,4,191,21.9,7.3,0,7
5045,5,212,12.2,1.8,0,1
5045,6,309,5.5,0.9,0,0
5046,1,124,38.7,29.0,35,0
5046,2,178,19.1,3.9,0,1
5046,3,185,22.7,7.5,0,3
5046,4,165,21.8,7.2,0,4
5046,5,212,11.3,3.7,0,1
5046,6,320,4.6,1.2,0,1
5047,1,127,65.3,49.6,59,0
5047,2,144,45.8,15.2,0,7
5047,3,156,30.1,12.8,0,6
5047,4,144,16.6,5.5,0,5
5047,5,191,14.1,5.2,0,4
5047,6,320,7.1,1.5,0,4
5048,1,120,52.5,32.5,36,0
5048,2,177,27.1,6.7,0,2
5048,3,178,23.6,7.8,0,5
5048,4,165,13.9,4.2,0,1
5048,5,235,12.3,2.5,0,2
5048,6,358,4.7,0.5,0,0
5049,1,140,69.2,55.7,77,0
5049,2,176,42.0,15.3,0,7
5049,3,177,36.1,14.1,0,3
5049,4,205,26.3,11.2,0,10
5049,5,216,15.7,4.6,0,1
5049,6,379,6.3,0.7,0,0
5050,1,139,64.7,47.4,61,0
5050,2,177,34.4,12.9,0,0
5050,3,177,30.5,11.3,0,0
5050,4,198,26.2,11.1,0,6
5050,5,233,12.0,3.4,0,1
5050,6,310,3.8,0.0,0,0
5051,1,229,75.1,61.5,135,0
5051,2,202,46.5,14.8,0,9
5051,3,200,38.0,14.0,0,8
5051,4,238,37.8,13.0,0,17
5051,5,263,26.6,6.0,0,3
5051,6,342,6.1,0.8,0,0
5052,1,47,38.3,25.5,11,0
5052,2,57,14.0,5.2,0,2
5052,3,75,10.6,4.0,0,2
5052,4,71,7.0,2.8,0,1
5052,5,94,2.1,0.0,0,0
5052,6,227,0.4,0.0,0,0
5053,1,100,60.0,49.0,47,0
5053,2,126,19.0,8.7,0,3
5053,3,139,25.9,10.7,0,8
5053,4,138,14.4,4.3,0,4
5053,5,181,11.6,3.8,0,1
5053,6,355,3.1,0.5,0,0
5054,1,123,59.3,45.5,54,0
5054,2,133,29.3,6.7,0,3
5054,3,159,33.9,13.2,0,8
5054,4,160,21.2,10.0,0,7
5054,5,201,18.4,7.9,0,7
5054,6,367,5.4,1.0,0,1
5055,1,170,66.4,47.0,73,0
5055,2,181,36.4,11.6,0,8
5055,3,189,29.6,11.1,0,8
5055,4,210,22.3,10.0,0,8
5055,5,234,11.5,4.2,0,0
5055,6,400,5.2,1.2,0,1
5056,1,146,71.2,52.7,75,0
5056,2,137,45.9,17.5,0,12
5056,3,172,33.7,19.1,0,20
5056,4,196,22.9,9.6,0,10
5056,5,224,18.7,5.8,0,5
5056,6,320,4.3,0.9,0,1
5057,1,144,73.6,65.9,94,0
5057,2,149,40.9,16.7,0,10
5057,3,146,31.5,11.6,0,9
5057,4,170,28.8,10.0,0,9
5057,5,209,13.8,3.3,0,2
5057,6,335,4.1,1.1,0,0
5058,1,184,64.1,50.5,86,0
5058,2,170,44.7,16.4,0,3
5058,3,196,42.8,18.3,0,11
5058,4,219,39.2,13.7,0,8
5058,5,225,25.3,11.1,0,1
5058,6,366,9.5,2.1,0,3
5059,1,44,34.0,20.4,9,0
5059,2,58,24.1,5.1,0,1
5059,3,73,10.9,1.3,0,0
5059,4,70,8.5,4.2,0,3
5059,5,81,4.9,1.2,0,0
5059,6,267,0.3,0.0,0,0
5060,1,128,67.1,50.0,64,0
5060,2,142,23.2,7.0,0,2
5060,3,169,28.4,14.7,0,8
5060,4,172,25.0,8.7,0,9
5060,5,186,12.9,2.6,0,1
5060,6,349,3.1,0.8,0,1
5061,1,90,37.7,18.8,16,0
5061,2,128,15.6,5.4,0,0
5061,3,133,14.2,5.2,0,2
5061,4,139,11.5,5.0,0,4
5061,5,182,11.5,4.9,0,5
5061,6,336,3.5,1.4,0,4
5062,1,35,17.1,14.2,4,0
5062,2,49,8.1,0.0,0,0
5062,3,50,2.0,0.0,0,0
5062,4,59,3.3,0.0,0,0
5062,5,71,2.8,0.0,0,0
5062,6,212,0.0,0.0,0,0
5063,1,103,33.9,23.3,23,0
5063,2,137,19.7,7.3,0,3
5063,3,139,18.7,5.7,0,4
5063,4,144,13.1,6.9,0,5
5063,5,162,6.1,1.2,0,1
5063,6,311,2.5,0.6,0,0
5064,1,116,61.2,45.6,47,0
5064,2,154,33.7,9.7,0,4
5064,3,163,21.4,7.9,0,2
5064,4,161,24.2,8.0,0,5
5064,5,198,19.7,2.5,0,1
5064,6,319,5.6,0.6,0,0
5065,1,112,56.2,37.5,40,0
5065,2,153,32.6,8.5,0,4
5065,3,133,26.3,6.7,0,6
5065,4,174,20.1,10.9,0,7
5065,5,223,16.1,4.4,0,4
5065,6,370,7.8,2.9,0,4
5066,1,161,62.7,50.9,80,0
5066,2,191,29.3,10.9,0,10
5066,3,192,36.4,16.6,0,12
5066,4,192,25.5,11.4,0,13
5066,5,190,18.4,10.5,0,5
5066,6,275,5.4,2.5,0,6
5067,1,123,57.7,43.0,51,0
5067,2,169,22.4,4.7,0,5
5067,3,197,26.9,9.6,0,13
5067,4,170,20.5,10.0,0,12
5067,5,235,9.3,3.8,0,5
5067,6,382,3.4,1.0,0,2
5068,1,192,83.3,69.7,128,0
5068,2,205,48.2,21.9,0,23
5068,3,186,48.3,16.6,0,14
5068,4,204,40.6,17.1,0,19
5068,5,240,21.6,10.0,0,9
5068,6,307,6.8,1.3,0,1
5069,1,111,60.3,37.8,41,0
5069,2,122,29.5,9.0,0,6
5069,3,142,30.2,13.3,0,16
5069,4,195,15.9,8.7,0,12
5069,5,212,11.3,3.3,0,5
5069,6,256,1.9,0.0,0,0
5070,1,101,60.4,45.5,45,0
5070,2,125,24.0,4.8,0,3
5070,3,120,25.0,9.1,0,9
5070,4,138,15.2,5.0,0,3
5070,5,177,14.1,4.5,0,1
5070,6,248,5.2,1.6,0,2
5071,1,82,51.2,32.9,25,0
5071,2,131,22.1,6.8,0,3
5071,3,124,20.1,6.4,0,4
5071,4,144,14.5,4.8,0,3
5071,5,191,10.4,4.7,0,0
5071,6,301,2.9,1.0,0,2
5072,1,28,7.1,3.5,1,0
5072,2,50,4.0,0.0,0,0
5072,3,44,9.0,0.0,0,0
5072,4,65,4.6,0.0,0,0
5072,5,75,1.3,1.3,0,0
5072,6,199,0.0,0.0,0,0
5073,1,102,44.1,29.4,27,0
5073,2,143,29.3,11.1,0,0
5073,3,153,24.1,4.5,0,1
5073,4,180,24.4,6.1,0,2
5073,5,210,12.3,2.3,0,0
5073,6,415,4.3,0.4,0,0
5074,1,137,64.2,43.8,59,0
5074,2,185,21.6,4.8,0,2
5074,3,196,12.2,2.0,0,2
5074,4,195,13.8,5.6,0,6
5074,5,239,5.8,2.0,0,0
5074,6,312,1.2,0.0,0,0
5075,1,210,74.7,60.4,111,0
5075,2,179,40.7,16.7,0,6
5075,3,199,39.2,17.5,0,13
5075,4,180,37.2,15.0,0,11
5075,5,224,22.7,8.4,0,1
5075,6,342,11.7,2.6,0,2
5076,1,92,44.5,32.6,29,0
5076,2,130,29.2,11.5,0,4
5076,3,140,25.0,10.0,0,12
5076,4,151,16.5,3.3,0,4
5076,5,173,11.5,5.2,0,1
5076,6,322,2.4,1.2,0,2
5077,1,68,23.5,16.1,9,0
5077,2,84,14.2,5.9,0,0
5077,3,101,13.8,4.9,0,3
5077,4,103,7.7,1.9,0,0
5077,5,126,7.1,3.1,0,2
5077,6,273,1.8,0.7,0,2
5078,1,84,42.8,30.9,26,0
5078,2,107,37.3,10.2,0,6
5078,3,117,23.9,4.2,0,1
5078,4,136,13.9,4.4,0,4
5078,5,147,8.1,2.0,0,1
5078,6,249,2.8,1.2,0,0
5079,1,127,45.6,29.9,34,0
5079,2,164,28.0,7.3,0,2
5079,3,185,24.3,10.8,0,13
5079,4,179,18.4,8.9,0,9
5079,5,181,9.9,2.7,0,3
5079,6,326,2.4,0.0,0,0
5080,1,3,33.3,33.3,1,0
5080,2,8,37.5,12.5,0,0
5080,3,8,12.5,12.5,0,0
5080,4,40,15.0,5.0,0,0
5080,5,63,12.7,4.7,0,1
5080,6,149,4.0,1.3,0,1
5081,1,135,57.0,40.7,51,0
5081,2,171,34.5,16.3,0,8
5081,3,182,30.7,8.2,0,7
5081,4,175,25.7,6.2,0,3
5081,5,233,14.5,3.4,0,0
5081,6,299,2.0,0.3,0,0
5082,1,126,49.2,30.1,36,0
5082,2,166,35.5,10.2,0,3
5082,3,175,33.1,8.0,0,7
5082,4,156,13.4,4.4,0,1
5082,5,187,13.3,5.3,0,1
5082,6,288,5.9,1.0,0,0
5083,1,102,50.9,32.3,31,0
5083,2,148,30.4,5.4,0,1
5083,3,147,19.0,5.4,0,4
5083,4,153,11.7,4.5,0,5
5083,5,201,9.9,3.9,0,2
5083,6,336,4.4,1.4,0,4
5084,1,225,83.1,75.1,164,0
5084,2,175,52.5,23.4,0,7
5084,3,177,55.3,21.4,0,9
5084,4,225,41.7,19.5,0,13
5084,5,260,33.8,11.1,0,3
5084,6,378,10.8,4.5,0,0
5085,1,113,57.5,37.1,38,0
5085,2,146,25.3,10.2,0,1
5085,3,167,23.3,6.5,0,4
5085,4,167,15.5,7.1,0,7
5085,5,190,13.1,3.6,0,2
5085,6,313,2.5,0.6,0,1
5086,1,109,66.0,51.3,54,0
5086,2,122,23.7,7.3,0,2
5086,3,127,27.5,11.0,0,10
5086,4,141,23.4,5.6,0,5
5086,5,150,14.6,3.3,0,0
5086,6,325,3.6,1.2,0,1
5087,1,170,70.5,55.2,83,0
5087,2,166,44.5,19.8,0,10
5087,3,162,38.8,19.7,0,12
5087,4,193,36.7,15.5,0,10
5087,5,214,26.6,14.4,0,3
5087,6,297,12.7,3.7,0,1
5088,1,185,74.0,60.5,111,0
5088,2,170,40.0,20.0,0,20
5088,3,188,37.7,17.0,0,16
5088,4,201,35.3,18.4,0,22
5088,5,188,18.6,6.3,0,4
5088,6,261,7.6,1.5,0,1
5089,1,206,76.2,59.7,120,0
5089,2,177,40.6,17.5,0,8
5089,3,208,40.3,15.8,0,7
5089,4,225,26.2,8.4,0,3
5089,5,202,20.3,4.4,0,0
5089,6,259,5.7,0.7,0,0
5090,1,126,53.9,32.5,36,0
5090,2,152,32.2,15.1,0,11
5090,3,151,29.1,9.9,0,12
5090,4,177,16.3,5.0,0,7
5090,5,210,13.8,4.7,0,2
5090,6,329,3.6,1.2,0,2
5091,1,132,70.4,55.3,69,0
5091,2,138,31.8,12.3,0,4
5091,3,156,33.3,11.5,0,5
5091,4,153,29.4,12.4,0,9
5091,5,185,22.1,9.1,0,4
5091,6,250,6.8,1.6,0,1
5092,1,138,69.5,52.9,70,0
5092,2,148,46.6,15.5,0,10
5092,3,167,28.7,13.7,0,10
5092,4,178,24.1,9.5,0,11
5092,5,222,15.7,4.5,0,5
5092,6,327,8.2,2.7,0,2
5093,1,88,60.2,54.5,47,0
5093,2,135,29.6,8.1,0,3
5093,3,173,32.9,11.5,0,9
5093,4,153,15.0,4.5,0,3
5093,5,201,12.4,4.4,0,0
5093,6,313,2.2,0.6,0,1
5094,1,68,54.4,33.8,19,0
5094,2,84,28.5,11.9,0,4
5094,3,84,27.3,7.1,0,4
5094,4,97,17.5,4.1,0,1
5094,5,113,12.3,4.4,0,2
5094,6,198,4.0,1.5,0,0
5095,1,143,67.8,47.5,65,0
5095,2,152,42.7,17.1,0,8
5095,3,134,23.8,8.2,0,1
5095,4,145,26.2,8.2,0,4
5095,5,178,19.1,7.8,0,1
5095,6,262,7.6,2.2,0,1
5096,1,110,60.0,44.5,48,0
5096,2,120,25.8,5.0,0,3
5096,3,134,25.3,11.1,0,7
5096,4,204,24.0,10.2,0,14
5096,5,194,12.8,3.0,0,1
5096,6,304,3.2,0.6,0,0
5097,1,0,0.0,0.0,0,0
5097,2,0,0.0,0.0,0,0
5097,3,0,0.0,0.0,0,0
5097,4,0,0.0,0.0,0,0
5097,5,2,0.0,0.0,0,0
5097,6,68,1.4,0.0,0,0
5098,1,103,58.2,40.7,38,0
5098,2,147,25.8,11.5,0,6
5098,3,158,17.0,5.7,0,2
5098,4,175,14.8,6.8,0,6
5098,5,173,8.6,1.7,0,2
5098,6,261,3.0,1.1,0,0
5099,1,19,21.0,15.7,3,0
5099,2,24,4.1,0.0,0,0
5099,3,24,4.1,0.0,0,0
5099,4,17,11.7,0.0,0,0
5099,5,40,5.0,0.0,0,0
5099,6,157,0.6,0.0,0,0
5100,1,74,27.0,14.8,11,0
5100,2,92,11.9,7.6,0,5
5100,3,89,19.1,6.7,0,4
5100,4,122,15.5,4.9,0,5
5100,5,165,7.2,1.2,0,2
5100,6,287,1.0,0.3,0,0
5101,1,29,31.0,13.7,4,0
5101,2,45,4.4,0.0,0,0
5101,3,54,9.2,3.7,0,2
5101,4,72,5.5,1.3,0,1
5101,5,94,4.2,1.0,0,0
5101,6,241,0.4,0.4,0,1
5102,1,101,60.4,44.5,45,0
5102,2,148,33.1,6.0,0,3
5102,3,170,28.8,11.7,0,10
5102,4,151,16.5,3.9,0,5
5102,5,201,10.9,3.4,0,0
5102,6,271,3.6,0.3,0,1
5103,1,89,37.0,23.6,20,0
5103,2,113,17.7,3.5,0,2
5103,3,115,12.1,3.4,0,3
5103,4,140,12.8,2.8,0,3
5103,5,151,9.9,3.9,0,2
5103,6,297,1.3,0.3,0,0
5104,1,132,70.4,56.8,69,0
5104,2,151,40.4,16.5,0,3
5104,3,165,30.9,13.3,0,14
5104,4,162,26.5,6.7,0,3
5104,5,198,17.6,5.0,0,5
5104,6,304,3.2,0.9,0,0
5105,1,104,57.6,36.5,33,0
5105,2,168,35.1,11.3,0,2
5105,3,153,24.1,4.5,0,0
5105,4,158,23.4,7.5,0,1
5105,5,183,15.3,3.2,0,0
5105,6,338,3.2,0.8,0,1
5106,1,91,67.0,53.8,47,0
5106,2,111,35.1,10.8,0,2
5106,3,106,33.9,12.2,0,6
5106,4,139,17.2,5.7,0,2
5106,5,179,13.9,4.4,0,1
5106,6,407,5.6,0.9,0,1
5107,1,61,39.3,29.5,16,0
5107,2,100,15.0,1.0,0,1
5107,3,103,12.6,4.8,0,3
5107,4,89,11.2,5.6,0,3
5107,5,128,7.0,0.7,0,1
5107,6,430,3.4,0.9,0,2
5108,1,31,16.1,6.4,2,0
5108,2,35,5.7,2.8,0,1
5108,3,45,6.6,0.0,0,0
5108,4,65,3.0,0.0,0,0
5108,5,108,3.7,0.0,0,0
5108,6,184,1.6,0.5,0,0
5109,1,93,52.6,26.8,24,0
5109,2,144,29.8,6.2,0,0
5109,3,134,26.8,6.7,0,1
5109,4,154,23.3,5.8,0,7
5109,5,191,14.6,3.1,0,0
5109,6,323,3.4,0.0,0,0
5110,1,119,58.8,41.1,46,0
5110,2,146,31.5,7.5,0,6
5110,3,154,27.9,5.8,0,5
5110,4,149,19.4,4.7,0,3
5110,5,193,9.3,2.0,0,1
5110,6,386,6.4,1.8,0,3
5111,1,130,63.0,50.7,60,0
5111,2,125,31.2,9.6,0,7
5111,3,156,33.9,7.0,0,4
5111,4,171,26.9,9.3,0,9
5111,5,219,17.3,3.6,0,3
5111,6,345,5.8,1.1,0,1
5112,1,199,70.8,57.7,109,0
5112,2,195,49.7,25.6,0,13
5112,3,190,36.3,16.3,0,12
5112,4,205,38.0,18.5,0,19
5112,5,214,25.7,9.3,0,7
5112,6,284,6.3,2.1,0,0
5113,1,49,34.6,30.6,15,0
5113,2,75,17.3,4.0,0,2
5113,3,73,12.3,5.4,0,2
5113,4,89,4.4,2.2,0,1
5113,5,133,1.5,0.0,0,0
5113,6,306,0.6,0.3,0,0
5114,1,122,54.9,34.4,40,0
5114,2,172,29.6,11.6,0,1
5114,3,171,21.6,7.6,0,2
5114,4,179,20.6,10.0,0,1
5114,5,197,14.7,2.0,0,0
5114,6,329,2.4,0.3,0,0
5115,1,132,68.1,56.0,73,0
5115,2,146,33.5,9.5,0,6
5115,3,145,26.9,11.0,0,4
5115,4,181,28.7,11.0,0,9
5115,5,204,17.6,7.3,0,5
5115,6,327,6.4,3.3,0,6
5116,1,44,36.3,29.5,13,0
5116,2,65,10.7,3.0,0,1
5116,3,60,10.0,3.3,0,0
5116,4,92,9.7,2.1,0,0
5116,5,109,5.5,0.9,0,0
5116,6,241,1.2,0.8,0,0
5117,1,55,50.9,32.7,18,0
5117,2,97,29.9,7.2,0,3
5117,3,102,25.4,7.8,0,4
5117,4,132,13.6,5.3,0,5
5117,5,138,9.4,0.7,0,0
5117,6,286,2.1,0.3,0,0
5118,1,85,40.0,24.7,16,0
5118,2,126,19.8,3.9,0,1
5118,3,138,10.1,5.0,0,2
5118,4,140,15.7,3.5,0,1
5118,5,171,9.3,1.1,0,0
5118,6,247,1.6,0.0,0,0
5119,1,2,0.0,0.0,0,0
5119,2,6,0.0,0.0,0,0
5119,3,7,0.0,0.0,0,0
5119,4,16,0.0,0.0,0,0
5119,5,42,0.0,0.0,0,0
5119,6,221,0.0,0.0,0,0
5120,1,92,68.4,48.9,42,0
5120,2,130,35.3,10.7,0,4
5120,3,115,33.0,6.9,0,3
5120,4,134,21.6,3.7,0,2
5120,5,167,19.1,4.7,0,1
5120,6,257,5.8,1.1,0,0
5121,1,205,82.9,72.2,142,0
5121,2,165,57.5,26.0,0,23
5121,3,188,46.8,21.2,0,20
5121,4,157,41.4,21.0,0,18
5121,5,213,33.8,13.1,0,10
5121,6,281,17.0,4.2,0,3
5122,1,92,51.0,34.7,30,0
5122,2,121,23.1,7.4,0,5
5122,3,133,25.5,5.2,0,4
5122,4,126,15.8,6.3,0,5
5122,5,161,11.8,3.7,0,2
5122,6,337,4.1,0.8,0,3
5123,1,54,33.3,25.9,14,0
5123,2,98,16.3,3.0,0,1
5123,3,84,10.7,3.5,0,3
5123,4,124,5.6,0.8,0,0
5123,5,154,4.5,1.3,0,0
5123,6,270,0.0,0.0,0,0
5124,1,86,43.0,24.4,21,0
5124,2,107,17.7,4.6,0,1
5124,3,128,16.4,2.3,0,2
5124,4,110,12.7,4.5,0,4
5124,5,138,7.9,2.1,0,1
5124,6,229,1.7,0.0,0,0
5125,1,108,66.6,50.9,53,0
5125,2,134,38.8,11.9,0,4
5125,3,118,29.6,9.3,0,5
5125,4,132,22.7,8.3,0,4
5125,5,161,19.2,3.1,0,0
5125,6,218,5.0,0.9,0,0
5126,1,128,65.6,49.2,61,0
5126,2,142,32.3,14.7,0,8
5126,3,144,31.9,11.1,0,11
5126,4,180,23.3,10.5,0,10
5126,5,186,19.8,9.1,0,3
5126,6,311,4.1,0.9,0,0
5127,1,86,50.0,31.4,27,0
5127,2,113,31.8,7.0,0,3
5127,3,130,12.3,3.0,0,2
5127,4,123,13.0,3.2,0,2
5127,5,160,5.6,1.2,0,0
5127,6,294,1.0,0.0,0,0
5128,1,38,60.5,47.3,18,0
5128,2,54,25.9,0.0,0,0
5128,3,71,21.1,5.6,0,0
5128,4,97,11.3,3.0,0,2
5128,5,131,10.6,4.5,0,2
5128,6,299,2.6,0.6,0,2
5129,1,83,55.4,43.3,34,0
5129,2,97,40.2,15.4,0,4
5129,3,123,34.1,9.7,0,5
5129,4,120,33.3,13.3,0,9
5129,5,179,19.5,6.1,0,1
5129,6,326,4.6,0.9,0,0
5130,1,91,48.3,36.2,29,0
5130,2,140,19.2,6.4,0,2
5130,3,125,17.6,3.2,0,0
5130,4,158,16.4,5.7,0,3
5130,5,174,9.7,3.4,0,1
5130,6,355,2.8,0.5,0,0
5131,1,65,33.8,23.0,15,0
5131,2,111,15.3,2.7,0,0
5131,3,111,6.3,0.9,0,0
5131,4,107,10.2,4.6,0,2
5131,5,136,4.4,0.7,0,1
5131,6,283,1.0,0.3,0,0
5132,1,108,64.8,41.6,41,0
5132,2,124,45.9,17.7,0,4
5132,3,115,29.5,13.0,0,5
5132,4,155,31.6,12.9,0,8
5132,5,167,14.9,3.5,0,1
5132,6,267,8.6,2.6,0,0
5133,1,101,54.4,36.6,37,0
5133,2,124,25.8,8.0,0,4
5133,3,132,23.4,10.6,0,7
5133,4,137,17.5,6.5,0,3
5133,5,199,11.0,3.0,0,2
5133,6,313,2.5,0.6,0,0
5134,1,81,59.2,49.3,36,0
5134,2,98,39.8,15.3,0,2
5134,3,108,30.5,7.4,0,1
5134,4,119,23.5,13.4,0,2
5134,5,128,17.1,7.0,0,0
5134,6,413,9.2,3.6,0,3
5135,1,107,57.9,42.9,42,0
5135,2,126,32.5,15.0,0,3
5135,3,153,22.8,7.8,0,3
5135,4,149,23.4,8.0,0,1
5135,5,155,14.1,4.5,0,2
5135,6,286,6.6,2.8,0,1
5136,1,162,81.4,71.6,114,0
5136,2,150,44.0,15.3,0,7
5136,3,153,41.1,17.6,0,8
5136,4,153,33.3,15.6,0,14
5136,5,161,27.3,11.1,0,8
5136,6,311,7.0,2.2,0,3
5137,1,86,63.9,47.6,36,0
5137,2,116,28.4,9.4,0,3
5137,3,118,17.8,5.9,0,2
5137,4,122,22.1,12.3,0,12
5137,5,150,14.0,5.3,0,3
5137,6,323,2.7,0.6,0,1
5138,1,50,20.0,8.0,4,0
5138,2,89,5.6,2.2,0,1
5138,3,91,5.4,1.1,0,0
5138,4,85,5.8,1.1,0,1
5138,5,125,3.2,0.0,0,0
5138,6,273,0.3,0.0,0,0
5139,1,100,69.0,53.0,47,0
5139,2,105,43.8,19.0,0,2
5139,3,107,34.5,14.9,0,5
5139,4,122,27.0,9.0,0,3
5139,5,145,15.8,6.9,0,2
5139,6,252,7.1,2.3,0,1
5140,1,68,35.2,22.0,14,0
5140,2,92,26.0,9.7,0,3
5140,3,111,14.4,3.6,0,1
5140,4,94,11.7,1.0,0,1
5140,5,131,5.3,2.2,0,2
5140,6,246,1.6,0.4,0,0
5141,1,164,78.6,64.0,97,0
5141,2,145,53.1,23.4,0,8
5141,3,133,41.3,19.5,0,8
5141,4,163,36.2,12.8,0,11
5141,5,180,26.6,7.7,0,2
5141,6,242,14.4,3.3,0,0
5142,1,195,84.6,67.1,125,0
5142,2,158,40.5,18.9,0,8
5142,3,155,48.3,20.6,0,8
5142,4,183,39.8,15.3,0,10
5142,5,196,22.9,6.6,0,2
5142,6,290,8.6,2.4,0,2
5143,1,67,28.3,19.4,13,0
5143,2,134,22.3,7.4,0,3
5143,3,138,22.4,7.2,0,6
5143,4,117,11.9,3.4,0,3
5143,5,159,8.1,0.0,0,0
5143,6,282,3.5,1.0,0,2
5144,1,57,38.6,24.5,13,0
5144,2,105,22.8,6.6,0,2
5144,3,110,14.5,3.6,0,0
5144,4,116,11.2,6.0,0,4
5144,5,155,4.5,0.0,0,0
5144,6,278,0.7,0.0,0,0
5145,1,117,81.2,71.7,82,0
5145,2,93,40.8,12.9,0,7
5145,3,128,37.5,11.7,0,9
5145,4,191,24.6,10.9,0,12
5145,5,173,15.6,2.8,0,0
5145,6,344,5.5,1.7,0,2
5146,1,78,57.6,33.3,26,0
5146,2,88,32.9,12.5,0,0
5146,3,96,20.8,4.1,0,2
5146,4,141,14.8,4.9,0,4
5146,5,160,12.5,3.7,0,2
5146,6,321,3.7,0.3,0,0
5147,1,82,50.0,25.6,20,0
5147,2,115,16.5,4.3,0,2
5147,3,107,13.0,6.5,0,2
5147,4,124,33.0,19.3,0,19
5147,5,139,12.2,2.8,0,1
5147,6,213,4.6,1.4,0,1
5148,1,57,50.8,33.3,17,0
5148,2,87,24.1,6.9,0,2
5148,3,92,20.6,9.7,0,6
5148,4,110,22.7,7.2,0,3
5148,5,143,4.2,1.4,0,0
5148,6,302,0.9,0.0,0,0
5149,1,0,0.0,0.0,0,0
5149,2,0,0.0,0.0,0,0
5149,3,0,0.0,0.0,0,0
5149,4,0,0.0,0.0,0,0
5149,5,0,0.0,0.0,0,0
5149,6,31,0.0,0.0,0,0
5150,1,80,75.0,52.5,39,0
5150,2,79,41.7,17.7,0,7
5150,3,88,36.3,18.1,0,6
5150,4,146,30.8,17.1,0,12
5150,5,171,22.8,8.7,0,5
5150,6,320,8.4,2.8,0,2
5151,1,62,27.4,16.1,10,0
5151,2,85,14.1,3.5,0,1
5151,3,95,5.2,0.0,0,0
5151,4,105,5.7,0.0,0,0
5151,5,137,5.1,0.7,0,1
5151,6,272,0.7,0.0,0,0
5152,1,51,39.2,29.4,14,0
5152,2,84,15.4,3.5,0,1
5152,3,96,16.6,4.1,0,1
5152,4,91,6.5,2.2,0,0
5152,5,107,0.9,0.0,0,0
5152,6,270,2.2,0.3,0,0
5153,1,77,32.4,18.1,14,0
5153,2,110,15.4,7.2,0,2
5153,3,103,13.5,6.8,0,3
5153,4,123,13.0,3.2,0,2
5153,5,122,4.9,2.4,0,3
5153,6,248,3.6,2.0,0,4
5154,1,56,50.0,26.7,15,0
5154,2,108,21.3,6.4,0,2
5154,3,100,26.0,10.0,0,7
5154,4,107,16.8,8.4,0,8
5154,5,150,8.0,4.0,0,2
5154,6,344,3.4,0.8,0,1
5155,1,53,37.7,30.1,15,0
5155,2,90,34.4,10.0,0,1
5155,3,86,20.9,9.3,0,1
5155,4,95,21.0,6.3,0,0
5155,5,116,16.3,6.9,0,3
5155,6,286,3.5,0.7,0,0
5156,1,75,54.6,41.3,29,0
5156,2,107,26.1,8.4,0,1
5156,3,95,24.2,10.5,0,6
5156,4,111,10.8,7.2,0,4
5156,5,162,16.0,4.9,0,1
5156,6,321,1.8,0.0,0,0
5157,1,65,55.3,41.5,26,0
5157,2,86,16.2,4.6,0,1
5157,3,80,23.7,7.5,0,1
5157,4,119,14.2,7.5,0,4
5157,5,169,11.2,6.5,0,3
5157,6,317,2.8,1.2,0,1
5158,1,77,68.8,58.4,43,0
5158,2,103,33.0,16.5,0,8
5158,3,107,22.4,10.2,0,5
5158,4,115,26.0,15.6,0,15
5158,5,165,15.7,6.6,0,3
5158,6,353,4.8,1.1,0,1
5159,1,40,35.0,27.5,9,0
5159,2,62,12.9,8.0,0,1
5159,3,54,5.5,1.8,0,0
5159,4,55,3.6,1.8,0,1
5159,5,84,3.5,1.1,0,0
5159,6,205,1.4,0.9,0,2
5160,1,89,50.5,35.9,28,0
5160,2,122,23.7,8.2,0,6
5160,3,138,34.7,10.1,0,5
5160,4,115,19.1,7.8,0,4
5160,5,160,11.2,1.8,0,0
5160,6,250,4.8,2.8,0,1
5161,1,123,73.9,62.6,74,0
5161,2,133,36.8,13.5,0,2
5161,3,123,34.1,16.2,0,11
5161,4,156,28.2,11.5,0,10
5161,5,159,12.5,6.2,0,6
5161,6,256,9.7,2.7,0,4
5162,1,49,38.7,24.4,10,0
5162,2,77,18.1,6.4,0,1
5162,3,85,15.2,5.8,0,1
5162,4,86,10.4,2.3,0,1
5162,5,104,4.8,0.0,0,0
5162,6,291,0.3,0.3,0,0
5163,1,77,76.6,58.4,40,0
5163,2,85,49.4,21.1,0,5
5163,3,124,40.3,20.9,0,10
5163,4,135,37.7,9.6,0,7
5163,5,149,26.1,6.7,0,1
5163,6,325,6.4,0.6,0,0
5164,1,51,19.6,7.8,4,0
5164,2,94,2.1,0.0,0,0
5164,3,85,3.5,1.1,0,0
5164,4,95,1.0,1.0,0,0
5164,5,122,0.0,0.0,0,0
5164,6,218,0.4,0.0,0,0
5165,1,69,43.4,23.1,13,0
5165,2,86,26.7,12.7,0,2
5165,3,88,17.0,3.4,0,1
5165,4,110,23.6,9.0,0,2
5165,5,133,12.0,3.0,0,0
5165,6,413,0.4,0.0,0,0
5166,1,84,77.3,58.3,47,0
5166,2,83,39.7,14.4,0,7
5166,3,82,32.9,17.0,0,9
